ID,Name,Variable,Method,Class,Package,File,File Name
AP1,ExcessiveInterLanguageCommunication,,getErrors,Bridge,org.rajawali3d.tinyloaderbridge,/home/shahrukh/smellDetection/Detection/projects/projects/projects7/RajawaliTollBridge-main/app/src/main/java/org/rajawali3d/tinyloaderbridge/Bridge.java
AP2,ExcessiveInterLanguageCommunication,,getTexcoords,Bridge,org.rajawali3d.tinyloaderbridge,/home/shahrukh/smellDetection/Detection/projects/projects/projects7/RajawaliTollBridge-main/app/src/main/java/org/rajawali3d/tinyloaderbridge/Bridge.java
AP3,ExcessiveInterLanguageCommunication,,getFaceMaterials,Bridge,org.rajawali3d.tinyloaderbridge,/home/shahrukh/smellDetection/Detection/projects/projects/projects7/RajawaliTollBridge-main/app/src/main/java/org/rajawali3d/tinyloaderbridge/Bridge.java
AP4,ExcessiveInterLanguageCommunication,,getNumShapes,Bridge,org.rajawali3d.tinyloaderbridge,/home/shahrukh/smellDetection/Detection/projects/projects/projects7/RajawaliTollBridge-main/app/src/main/java/org/rajawali3d/tinyloaderbridge/Bridge.java
AP5,ExcessiveInterLanguageCommunication,,getDiffuseColor,Bridge,org.rajawali3d.tinyloaderbridge,/home/shahrukh/smellDetection/Detection/projects/projects/projects7/RajawaliTollBridge-main/app/src/main/java/org/rajawali3d/tinyloaderbridge/Bridge.java
AP6,ExcessiveInterLanguageCommunication,,createReader,Bridge,org.rajawali3d.tinyloaderbridge,/home/shahrukh/smellDetection/Detection/projects/projects/projects7/RajawaliTollBridge-main/app/src/main/java/org/rajawali3d/tinyloaderbridge/Bridge.java
AP7,ExcessiveInterLanguageCommunication,,getAmbientTextureName,Bridge,org.rajawali3d.tinyloaderbridge,/home/shahrukh/smellDetection/Detection/projects/projects/projects7/RajawaliTollBridge-main/app/src/main/java/org/rajawali3d/tinyloaderbridge/Bridge.java
AP8,ExcessiveInterLanguageCommunication,,getAmbientColor,Bridge,org.rajawali3d.tinyloaderbridge,/home/shahrukh/smellDetection/Detection/projects/projects/projects7/RajawaliTollBridge-main/app/src/main/java/org/rajawali3d/tinyloaderbridge/Bridge.java
AP9,ExcessiveInterLanguageCommunication,,getColors,Bridge,org.rajawali3d.tinyloaderbridge,/home/shahrukh/smellDetection/Detection/projects/projects/projects7/RajawaliTollBridge-main/app/src/main/java/org/rajawali3d/tinyloaderbridge/Bridge.java
AP10,ExcessiveInterLanguageCommunication,,parseAssets,Bridge,org.rajawali3d.tinyloaderbridge,/home/shahrukh/smellDetection/Detection/projects/projects/projects7/RajawaliTollBridge-main/app/src/main/java/org/rajawali3d/tinyloaderbridge/Bridge.java
AP11,ExcessiveInterLanguageCommunication,,getTextureIndices,Bridge,org.rajawali3d.tinyloaderbridge,/home/shahrukh/smellDetection/Detection/projects/projects/projects7/RajawaliTollBridge-main/app/src/main/java/org/rajawali3d/tinyloaderbridge/Bridge.java
AP12,ExcessiveInterLanguageCommunication,,getNormals,Bridge,org.rajawali3d.tinyloaderbridge,/home/shahrukh/smellDetection/Detection/projects/projects/projects7/RajawaliTollBridge-main/app/src/main/java/org/rajawali3d/tinyloaderbridge/Bridge.java
AP13,ExcessiveInterLanguageCommunication,,getVertexIndices,Bridge,org.rajawali3d.tinyloaderbridge,/home/shahrukh/smellDetection/Detection/projects/projects/projects7/RajawaliTollBridge-main/app/src/main/java/org/rajawali3d/tinyloaderbridge/Bridge.java
AP14,ExcessiveInterLanguageCommunication,,getHighlightTextureName,Bridge,org.rajawali3d.tinyloaderbridge,/home/shahrukh/smellDetection/Detection/projects/projects/projects7/RajawaliTollBridge-main/app/src/main/java/org/rajawali3d/tinyloaderbridge/Bridge.java
AP15,ExcessiveInterLanguageCommunication,,getVertices,Bridge,org.rajawali3d.tinyloaderbridge,/home/shahrukh/smellDetection/Detection/projects/projects/projects7/RajawaliTollBridge-main/app/src/main/java/org/rajawali3d/tinyloaderbridge/Bridge.java
AP16,ExcessiveInterLanguageCommunication,,getWarnings,Bridge,org.rajawali3d.tinyloaderbridge,/home/shahrukh/smellDetection/Detection/projects/projects/projects7/RajawaliTollBridge-main/app/src/main/java/org/rajawali3d/tinyloaderbridge/Bridge.java
AP17,ExcessiveInterLanguageCommunication,,getNormalIndices,Bridge,org.rajawali3d.tinyloaderbridge,/home/shahrukh/smellDetection/Detection/projects/projects/projects7/RajawaliTollBridge-main/app/src/main/java/org/rajawali3d/tinyloaderbridge/Bridge.java
AP18,ExcessiveInterLanguageCommunication,,getDiffuseTextureName,Bridge,org.rajawali3d.tinyloaderbridge,/home/shahrukh/smellDetection/Detection/projects/projects/projects7/RajawaliTollBridge-main/app/src/main/java/org/rajawali3d/tinyloaderbridge/Bridge.java
AP19,ExcessiveInterLanguageCommunication,,getDissolve,Bridge,org.rajawali3d.tinyloaderbridge,/home/shahrukh/smellDetection/Detection/projects/projects/projects7/RajawaliTollBridge-main/app/src/main/java/org/rajawali3d/tinyloaderbridge/Bridge.java
AP20,ExcessiveInterLanguageCommunication,,getBumpTextureName,Bridge,org.rajawali3d.tinyloaderbridge,/home/shahrukh/smellDetection/Detection/projects/projects/projects7/RajawaliTollBridge-main/app/src/main/java/org/rajawali3d/tinyloaderbridge/Bridge.java
AP21,ExcessiveInterLanguageCommunication,,getSpecularColor,Bridge,org.rajawali3d.tinyloaderbridge,/home/shahrukh/smellDetection/Detection/projects/projects/projects7/RajawaliTollBridge-main/app/src/main/java/org/rajawali3d/tinyloaderbridge/Bridge.java
