ID,Name,Variable,Method,Class,Package,File,File Name
AP1,ExcessiveInterLanguageCommunicationDetectio,,onNativeKeyUp,SDLActivity,org.libsdl.app,/home/shahrukh/smellDetection/Detection/projects/projects/projects6/SDL2-Ndk-Opengles-SampleApp-master/app/src/main/java/org/libsdl/app/SDLActivity.java
AP2,ExcessiveInterLanguageCommunicationDetectio,,nativeAddJoystick,SDLActivity,org.libsdl.app,/home/shahrukh/smellDetection/Detection/projects/projects/projects6/SDL2-Ndk-Opengles-SampleApp-master/app/src/main/jni/SDL/android-project/src/org/libsdl/app/SDLActivity.java
AP3,ExcessiveInterLanguageCommunicationDetectio,,onNativeJoy,SDLActivity,org.libsdl.app,/home/shahrukh/smellDetection/Detection/projects/projects/projects6/SDL2-Ndk-Opengles-SampleApp-master/app/src/main/java/org/libsdl/app/SDLActivity.java
AP4,ExcessiveInterLanguageCommunicationDetectio,,onNativeHat,SDLActivity,org.libsdl.app,/home/shahrukh/smellDetection/Detection/projects/projects/projects6/SDL2-Ndk-Opengles-SampleApp-master/app/src/main/java/org/libsdl/app/SDLActivity.java
AP5,ExcessiveInterLanguageCommunicationDetectio,,nativeRemoveJoystick,SDLActivity,org.libsdl.app,/home/shahrukh/smellDetection/Detection/projects/projects/projects6/SDL2-Ndk-Opengles-SampleApp-master/app/src/main/java/org/libsdl/app/SDLActivity.java
AP6,ExcessiveInterLanguageCommunicationDetectio,,onNativeTouch,SDLActivity,org.libsdl.app,/home/shahrukh/smellDetection/Detection/projects/projects/projects6/SDL2-Ndk-Opengles-SampleApp-master/app/src/main/java/org/libsdl/app/SDLActivity.java
AP7,ExcessiveInterLanguageCommunicationDetectio,,onNativeKeyUp,SDLActivity,org.libsdl.app,/home/shahrukh/smellDetection/Detection/projects/projects/projects6/SDL2-Ndk-Opengles-SampleApp-master/app/src/main/jni/SDL/android-project/src/org/libsdl/app/SDLActivity.java
AP8,ExcessiveInterLanguageCommunicationDetectio,,onNativeHat,SDLActivity,org.libsdl.app,/home/shahrukh/smellDetection/Detection/projects/projects/projects6/SDL2-Ndk-Opengles-SampleApp-master/app/src/main/jni/SDL/android-project/src/org/libsdl/app/SDLActivity.java
AP9,ExcessiveInterLanguageCommunicationDetectio,,nativeRemoveJoystick,SDLActivity,org.libsdl.app,/home/shahrukh/smellDetection/Detection/projects/projects/projects6/SDL2-Ndk-Opengles-SampleApp-master/app/src/main/jni/SDL/android-project/src/org/libsdl/app/SDLActivity.java
AP10,ExcessiveInterLanguageCommunicationDetectio,,onNativePadUp,SDLActivity,org.libsdl.app,/home/shahrukh/smellDetection/Detection/projects/projects/projects6/SDL2-Ndk-Opengles-SampleApp-master/app/src/main/java/org/libsdl/app/SDLActivity.java
AP11,ExcessiveInterLanguageCommunicationDetectio,,onNativeKeyDown,SDLActivity,org.libsdl.app,/home/shahrukh/smellDetection/Detection/projects/projects/projects6/SDL2-Ndk-Opengles-SampleApp-master/app/src/main/jni/SDL/android-project/src/org/libsdl/app/SDLActivity.java
AP12,ExcessiveInterLanguageCommunicationDetectio,,onNativePadUp,SDLActivity,org.libsdl.app,/home/shahrukh/smellDetection/Detection/projects/projects/projects6/SDL2-Ndk-Opengles-SampleApp-master/app/src/main/jni/SDL/android-project/src/org/libsdl/app/SDLActivity.java
AP13,ExcessiveInterLanguageCommunicationDetectio,,onNativeTouch,SDLActivity,org.libsdl.app,/home/shahrukh/smellDetection/Detection/projects/projects/projects6/SDL2-Ndk-Opengles-SampleApp-master/app/src/main/jni/SDL/android-project/src/org/libsdl/app/SDLActivity.java
AP14,ExcessiveInterLanguageCommunicationDetectio,,onNativePadDown,SDLActivity,org.libsdl.app,/home/shahrukh/smellDetection/Detection/projects/projects/projects6/SDL2-Ndk-Opengles-SampleApp-master/app/src/main/jni/SDL/android-project/src/org/libsdl/app/SDLActivity.java
AP15,ExcessiveInterLanguageCommunicationDetectio,,onNativeKeyDown,SDLActivity,org.libsdl.app,/home/shahrukh/smellDetection/Detection/projects/projects/projects6/SDL2-Ndk-Opengles-SampleApp-master/app/src/main/java/org/libsdl/app/SDLActivity.java
AP16,ExcessiveInterLanguageCommunicationDetectio,,onNativePadDown,SDLActivity,org.libsdl.app,/home/shahrukh/smellDetection/Detection/projects/projects/projects6/SDL2-Ndk-Opengles-SampleApp-master/app/src/main/java/org/libsdl/app/SDLActivity.java
AP17,ExcessiveInterLanguageCommunicationDetectio,,nativeAddJoystick,SDLActivity,org.libsdl.app,/home/shahrukh/smellDetection/Detection/projects/projects/projects6/SDL2-Ndk-Opengles-SampleApp-master/app/src/main/java/org/libsdl/app/SDLActivity.java
AP18,ExcessiveInterLanguageCommunicationDetectio,,onNativeJoy,SDLActivity,org.libsdl.app,/home/shahrukh/smellDetection/Detection/projects/projects/projects6/SDL2-Ndk-Opengles-SampleApp-master/app/src/main/jni/SDL/android-project/src/org/libsdl/app/SDLActivity.java
